1.160661606616066166e+01 -2.046314733801780084e-01 1.726366162586276953e-01
1.192461924619246183e+01 -2.146494735680547772e-01 1.000225318775812416e-01
1.224262242622426378e+01 -1.536573586684733261e-01 9.915509994690333007e-02
1.256062560625605862e+01 -1.036558680614774464e-01 1.939407451662282511e-01
1.287862878628786056e+01 -6.437940192973901077e-02 2.797295554140350471e-01
1.319663196631966251e+01 -1.730990797275019921e-01 3.098444865948471461e-01
1.351463514635146090e+01 -8.089241591399443099e-02 3.384689156798489917e-01
1.383263832638326640e+01 -5.261938846029259875e-02 3.422425216622982380e-01
1.415064150641506480e+01 -9.718600712922932650e-02 2.223439266342732146e-01
1.446864468644686141e+01 -1.312760822437877006e-01 2.130107297654162402e-01
1.478664786647866336e+01 -2.924769459822513379e-02 2.997884274609260435e-01
1.510465104651046353e+01 1.606813432348882381e-02 2.893455315950664297e-01
1.542265422654226548e+01 5.624851304221972076e-02 2.927730223649399610e-01
1.574065740657406742e+01 3.202483478348496643e-02 1.295782099324987724e-01
1.605866058660586759e+01 -5.570763804733060848e-02 1.733365743242516743e-01
1.637666376663766243e+01 -1.494218699998045852e-01 1.214178267791367755e-01
1.669466694666946438e+01 -2.130539731423981842e-01 1.328767652164939972e-01
1.701267012670126277e+01 -3.236015105526217073e-01 1.103651710350670029e-01
1.733067330673306472e+01 -4.239495193586219068e-01 7.548453790485136483e-02
1.764867648676486667e+01 -2.762185720548542833e-01 3.250217274611835738e-02
1.796667966679666861e+01 -2.174787787591128396e-01 -4.531801881796116566e-02
1.828468284682846345e+01 -1.678694262521322200e-01 -7.485503236365080582e-02
1.860268602686026540e+01 2.387737328605971446e-02 -5.520331780299975871e-02
1.892068920689206735e+01 9.332998878903196738e-02 -1.240566465612897712e-01
1.923869238692386929e+01 8.956542203051502671e-02 -9.303999245914995608e-02
1.955669556695567124e+01 1.244176347973856983e-01 -3.174855836044078884e-03
1.987469874698746963e+01 1.538746562592043232e-01 6.144719994849640043e-02
2.019270192701926803e+01 2.175287200253785969e-01 4.713130256134669127e-02
2.051070510705106642e+01 3.267143242342551157e-01 1.636873031318765159e-01
2.082870828708286837e+01 3.783459367646519467e-01 1.309615578073392572e-01
2.114671146711466676e+01 3.285213347699679765e-01 1.477542933937431024e-01
2.146471464714646871e+01 2.304719087676122269e-01 1.226072737641835803e-01
2.178271782717827065e+01 7.535801234457786824e-02 -2.494030776758436596e-02
2.210072100721007260e+01 1.480249601841395202e-01 -1.055320938189604346e-01
2.241872418724187099e+01 1.934076335199214625e-01 -2.095394025057514265e-01
2.273672736727367294e+01 1.720386494242371889e-01 -2.869006040396765989e-01
2.305473054730547133e+01 3.028009108819534334e-01 -2.246292620081595803e-01
2.337273372733727328e+01 4.142008394603496346e-01 -1.107909263591090598e-01
2.369073690736907523e+01 4.532634971136504376e-01 -7.725261805884607591e-02
2.400874008740087362e+01 4.085014484771214982e-01 -1.402313856836701622e-01
2.432674326743267201e+01 3.518481903867328175e-01 -9.989961718233922316e-02
2.464474644746447396e+01 3.423499549462545866e-01 -9.243843703720720784e-02
2.496274962749627591e+01 3.494813499777820187e-01 -1.063525360023043626e-01
2.528075280752806719e+01 2.219488283321231770e-01 -2.004752281080769416e-01
2.559875598755987625e+01 2.116884085647055824e-01 -2.575174192709361876e-01
2.591675916759167109e+01 1.139854616746886623e-01 -2.639674589712593389e-01
2.623476234762347303e+01 9.967018582936940096e-02 -1.778598151819255624e-01
2.655276552765527498e+01 7.928483227735914907e-02 -5.655397898255776906e-02
2.687076870768708048e+01 5.469258326614681587e-02 -8.974599308481767679e-02
2.718877188771887887e+01 2.172455556584465888e-02 -4.433410728833307030e-02
2.750677506775067016e+01 8.598734883603019463e-02 -2.229173597023900721e-02
2.782477824778247566e+01 1.081037979819109152e-01 -7.873751598181376321e-02
2.814278142781427050e+01 6.629756981482788636e-02 -3.594562927604519342e-02
2.846078460784607955e+01 -9.567389271240824000e-02 6.309979350999735115e-02
2.877878778787787439e+01 -8.941522273363693152e-02 5.049858437725690541e-02
2.909679096790967279e+01 -1.651225443909857815e-01 -2.328341653226143754e-02
2.941479414794147829e+01 -5.138878542140865036e-02 -1.609823843756719997e-01
2.973279732797327313e+01 3.042037573544963472e-02 -2.512049652697193602e-01
3.005080050800508218e+01 -1.483092952610284149e-02 -3.330243264411289483e-01
3.036880368803687702e+01 6.823748098172506549e-02 -3.462429139715560433e-01
3.068680686806867897e+01 2.392623922826436766e-01 -3.384087276056768068e-01
3.100481004810048091e+01 2.638474494249639091e-01 -3.627444178487064796e-01
3.132281322813227220e+01 2.653383844698169458e-01 -2.864821748460391615e-01
3.164081640816407770e+01 3.188114394918807326e-01 -2.685144794504435439e-01
3.195881958819587609e+01 2.865424707110371116e-01 -2.196908666187976089e-01
3.227682276822768159e+01 1.491708484089960818e-01 -3.456994123280626163e-01
3.259482594825947643e+01 1.655032945404475431e-01 -4.084533684631236339e-01
3.291282912829127838e+01 2.298629920835935370e-01 -4.410906015079020803e-01
3.323083230832307322e+01 2.819495374435319612e-01 -3.716129303562938913e-01
3.354883548835487517e+01 3.905456944465213742e-01 -2.727040366148195671e-01
3.386683866838667711e+01 4.296234432609095655e-01 -2.109125243784758241e-01
3.418484184841847906e+01 4.551807043187726110e-01 -1.136059988209373595e-01
3.450284502845028101e+01 4.246022137068687363e-01 -1.286465702395261645e-01
3.482084820848208295e+01 3.263588540985616349e-01 -1.861689867770037754e-01
3.513885138851387779e+01 3.886423069870845182e-01 -8.887222162719966845e-02
3.545685456854567974e+01 4.036446932569939250e-01 -1.735712362934742070e-01
3.577485774857748169e+01 4.029398751858014882e-01 -1.832175011748604643e-01
3.609286092860928363e+01 4.046855047376328729e-01 -1.565573633498665573e-01
3.641086410864108558e+01 4.528930886962757030e-01 -1.188937643167632674e-01
3.672886728867288042e+01 4.549420779811620408e-01 -1.418619487956368774e-01
3.704687046870468237e+01 4.516558393803369320e-01 -2.544739353430750528e-01
3.736487364873647721e+01 3.786295419786541716e-01 -3.860118745412210450e-01
3.768287682876828626e+01 3.513790379889509263e-01 -3.471866123284242933e-01
3.800088000880008821e+01 4.415536185879107567e-01 -2.511901926014580844e-01
3.831888318883189015e+01 4.334620093763331683e-01 -1.830685088934737581e-01
3.863688636886368499e+01 4.018770513817176981e-01 -2.261146163807838394e-01
3.895488954889548694e+01 4.773757209988293559e-01 -2.176977371826889773e-01
3.927289272892728178e+01 4.805225636206871820e-01 -1.079312301311618483e-01
3.959089590895907662e+01 5.389214018121369909e-01 -2.327827402805300594e-01
3.990889908899088567e+01 5.307426280293479071e-01 -2.324864265705098298e-01
4.022690226902268051e+01 5.549173372459776932e-01 -2.409610493830323941e-01
4.054490544905448957e+01 5.415010639893181876e-01 -2.863929126980282458e-01
4.086290862908628441e+01 7.134110703107380269e-01 -3.512938684257398414e-01
4.118091180911807925e+01 8.041901287733078663e-01 -4.072335597011456643e-01
4.149891498914988830e+01 6.256703652501390822e-01 -5.949991757312742546e-01
4.181691816918168314e+01 4.786423164510593131e-01 -6.540930503603743507e-01
4.213492134921349219e+01 4.759896626403194997e-01 -6.375346057954711654e-01
4.245292452924528703e+01 5.425703167265539806e-01 -6.577307479278686753e-01
4.277092770927708187e+01 5.293006771678840927e-01 -7.137319924260663306e-01
4.308893088930889093e+01 5.254472124217205442e-01 -6.758777680909824337e-01
4.340693406934068577e+01 5.009334698943217479e-01 -7.476518064698879362e-01
4.372493724937249482e+01 4.085618676133078164e-01 -8.316580073375797744e-01
4.404294042940428966e+01 3.217491872919425178e-01 -7.995432057206480758e-01
4.436094360943609871e+01 3.332193539992215348e-01 -8.846225419587435690e-01
4.467894678946789355e+01 3.382614395936575646e-01 -8.742855010996734011e-01
4.499694996949968839e+01 3.403709663749776015e-01 -8.378304131564198176e-01
4.531495314953149034e+01 2.946167014610527879e-01 -7.730534154843403671e-01
4.563295632956329229e+01 2.227799130657948656e-01 -6.705380755819048133e-01
4.595095950959509423e+01 1.210226486692470016e-01 -4.669858825879533715e-01
4.626896268962688907e+01 1.171717707157353579e-02 -4.261047577895490379e-01
4.658696586965868391e+01 5.755387050212259353e-02 -4.344160017146894703e-01
4.690496904969049297e+01 -4.934297970167958458e-02 -3.698721334162344831e-01
4.722297222972228781e+01 -7.722159022187971567e-02 -3.526496877503225713e-01
4.754097540975409686e+01 -7.080817919091537960e-02 -3.119900530097277636e-01
4.785897858978589170e+01 -1.119348772961703403e-01 -2.495740533763628755e-01
4.817698176981769365e+01 -2.154274145481695768e-01 -2.285906231772515396e-01
4.849498494984948849e+01 -1.604194136403225557e-01 -2.773262301188259005e-01
4.881298812988128333e+01 -2.086932980685522465e-01 -3.036930227326314902e-01
4.913099130991309238e+01 -2.422393811158309040e-01 -2.803847524133091240e-01
4.944899448994489433e+01 -2.034782718946113178e-01 -4.139690451061101006e-01
4.976699766997668917e+01 -1.961477336984744635e-01 -4.695121966356156085e-01
5.008500085000849111e+01 -2.643058455711252974e-01 -4.413355089628233086e-01
5.040300403004030017e+01 -3.648270578030901046e-01 -4.334657767006591667e-01
5.072100721007208790e+01 -3.744338538949301687e-01 -4.244955235660603510e-01
5.103901039010388985e+01 -2.674028129409941057e-01 -3.668488804328013941e-01
5.135701357013569890e+01 -2.377016678041757314e-01 -4.216722678032058802e-01
5.167501675016749374e+01 -2.141733483767183088e-01 -4.901597877346219878e-01
5.199301993019929569e+01 -1.435452139172730124e-01 -6.069866393890630540e-01
5.231102311023109763e+01 -1.096376756608536396e-01 -7.342277405846757699e-01
5.262902629026289247e+01 -2.572673019130777144e-02 -7.450907728137080577e-01
5.294702947029469442e+01 6.899292916527849373e-02 -7.495512895087714789e-01
5.326503265032648926e+01 9.520158987155112607e-02 -7.366579729642377394e-01
5.358303583035829831e+01 5.002049884337825963e-02 -7.521343890142566657e-01
5.390103901039010026e+01 9.643413814443883847e-03 -7.044396980782209328e-01
5.421904219042188799e+01 -5.058520418359422482e-02 -7.389563808997160477e-01
5.453704537045369705e+01 -1.305783737102686748e-01 -8.423247590343059255e-01
5.485504855048549899e+01 -1.595739030408915848e-01 -7.788049376063266305e-01
5.517305173051728673e+01 -3.717899488784351947e-01 -7.332639265386021732e-01
5.549105491054910289e+01 -4.836064567007388182e-01 -7.172630878221005757e-01
5.580905809058090483e+01 -4.154682973265279577e-01 -7.447376461354051624e-01
5.612706127061270678e+01 -4.872387548232786081e-01 -7.011974669590447240e-01
5.644506445064450162e+01 -4.579216005209287288e-01 -7.527855864529852115e-01
5.676306763067630357e+01 -4.920854827976695045e-01 -7.477575224534961373e-01
5.708107081070810551e+01 -4.048783883965534902e-01 -7.345328450112215135e-01
5.739907399073990746e+01 -3.658573698770878901e-01 -7.169075318801616525e-01
5.771707717077170230e+01 -4.081536828474707224e-01 -7.801304526755880042e-01
5.803508035080351135e+01 -4.988498686626487433e-01 -7.589031329859681207e-01
5.835308353083529198e+01 -4.459738806685346613e-01 -7.587103653419494664e-01
5.867108671086710103e+01 -4.396689385878096434e-01 -6.871357497238935741e-01
5.898908989089891008e+01 -5.161307562575299102e-01 -5.362460827020566478e-01
5.930709307093071203e+01 -5.704188388392633646e-01 -4.571174627822184311e-01
5.962509625096248556e+01 -6.240549719454973054e-01 -4.253928632154930223e-01
5.994309943099430882e+01 -5.774793512866638334e-01 -4.273594651524231236e-01
6.026110261102610366e+01 -6.696618089911524629e-01 -4.254009978562336980e-01
6.057910579105788429e+01 -5.985491851729497492e-01 -4.139633481361496559e-01
6.089710897108970755e+01 -5.800002678109796861e-01 -3.350603519058252266e-01
6.121511215112150239e+01 -5.695188142925999841e-01 -3.627181776352201847e-01
6.153311533115331144e+01 -5.069208903580186831e-01 -3.092113797797790831e-01
6.185111851118510629e+01 -4.815966250499786327e-01 -3.491405503846801706e-01
6.216912169121691534e+01 -4.746536325398034717e-01 -3.305380927186397644e-01
6.248712487124871018e+01 -3.785091392733610505e-01 -2.162221309799736424e-01
6.280512805128050502e+01 -2.803766480310354026e-01 -1.315841149211605665e-01
6.312313123131229986e+01 -1.697782274359022625e-01 -6.643682242348519784e-02
6.344113441134410891e+01 -1.041137598124753511e-01 -1.471184005796819794e-01
6.375913759137590375e+01 -1.351488916933751006e-01 -2.770289581847560911e-01
6.407714077140771280e+01 -1.115606127764647432e-01 -1.654085658692814043e-01
6.439514395143950765e+01 -4.402794129064253881e-02 -1.834645824339056486e-01
6.471314713147130249e+01 -3.331429125468717001e-02 -2.167046864963962094e-01
6.503115031150311154e+01 -4.998192343891384726e-02 -2.575369167948352023e-01
6.534915349153490638e+01 -9.388144268049232466e-02 -2.479714461521216329e-01
6.566715667156671543e+01 -7.131581184271031104e-02 -2.275181355034921749e-01
6.598515985159851027e+01 -1.966269943394909764e-02 -3.201244397762611493e-01
6.630316303163030511e+01 8.353800578364602158e-02 -3.584762304789306242e-01
6.662116621166209995e+01 8.459403355610244091e-02 -2.387185568542153913e-01
6.693916939169390901e+01 1.477055193137925306e-02 -2.325693414013197957e-01
6.725717257172570385e+01 3.516068459515507560e-02 -3.002480404035467454e-01
6.757517575175749869e+01 2.277073985119068208e-02 -3.542856224184440794e-01
6.789317893178930774e+01 9.987284397097633340e-03 -3.900195738599545048e-01
6.821118211182110258e+01 1.029591351316106185e-01 -4.136289002395248660e-01
6.852918529185291163e+01 9.094353292939563738e-02 -2.675144085860051701e-01
6.884718847188472068e+01 3.626505028181729873e-02 -2.861474320490179357e-01
6.916519165191651553e+01 2.594789894473801400e-02 -3.307161753282230054e-01
6.948319483194829616e+01 -2.737382584941082560e-03 -3.011808105365610388e-01
6.980119801198011942e+01 -6.794755923429295075e-02 -2.840883652612292143e-01
7.011920119201191426e+01 -1.067624215424285983e-01 -2.668632777145868440e-01
7.043720437204369489e+01 -4.028959041499146493e-02 -1.971499391092622622e-01
7.075520755207550394e+01 -1.248941449547195520e-01 -2.452881975080128119e-01
7.107321073210731299e+01 -1.031412621358664683e-01 -3.351724360828187144e-01
7.139121391213912204e+01 -9.744445013582818046e-03 -3.649427353437691979e-01
7.170921709217090267e+01 -6.990500253651089901e-02 -3.748646888253763243e-01
7.202722027220271173e+01 -1.116362887832087480e-01 -3.712794862592534995e-01
7.234522345223452078e+01 -1.494976292866211087e-01 -3.751206307294236986e-01
7.266322663226630141e+01 -3.653775738811720214e-02 -4.346761792691932746e-01
7.298122981229809625e+01 -7.087826576076593221e-02 -4.673450152924665812e-01
7.329923299232991951e+01 -2.063788590730558092e-01 -3.495006716795738266e-01
7.361723617236171435e+01 -1.344825749263969805e-01 -2.886796262755138009e-01
7.393523935239350919e+01 -7.654468361611826976e-02 -2.652744417072716021e-01
7.425324253242531825e+01 -9.710410029561802880e-02 -2.427202953603166680e-01
7.457124571245712730e+01 -1.107161617427903366e-01 -1.659006878557147957e-01
7.488924889248890793e+01 -2.620862142960881935e-01 -1.779280193986917114e-01
7.520725207252071698e+01 -2.542555499132678198e-01 -2.133573521669163975e-01
7.552525525255252603e+01 -2.413968740458731221e-01 -1.514143466080903333e-01
7.584325843258430666e+01 -1.414984753409769258e-01 -6.407420257234784644e-02
7.616126161261611571e+01 -2.295808294409855399e-01 -5.699063061524271140e-02
7.647926479264792476e+01 -3.033325142156105270e-01 -8.471968583272787567e-02
7.679726797267973382e+01 -2.862389391157160179e-01 -1.406491107958589559e-01
7.711527115271151445e+01 -2.668171893512844006e-01 -1.671972306099498706e-01
7.743327433274332350e+01 -2.098447557929823126e-01 -3.971052485160786460e-02
7.775127751277511834e+01 -1.382906971842970678e-01 1.417647501509360641e-01
7.806928069280691318e+01 -1.333547553158073717e-01 3.122878884130348975e-01
7.838728387283872223e+01 -5.153815125340373282e-02 2.226199547945177937e-01
7.870528705287051707e+01 4.318370389432840684e-02 2.673159362932376881e-01
7.902329023290232612e+01 4.939047621547374561e-02 2.643388406129524859e-01
7.934129341293412097e+01 1.053978520628660598e-01 2.652231606356642013e-01
7.965929659296591581e+01 -1.840695444957116816e-02 1.998716000838865192e-01
7.997729977299772486e+01 -1.753388780114461254e-01 9.240944840011731942e-02
8.029530295302951970e+01 -1.675547852133575655e-01 -1.889574481601686076e-02
8.061330613306132875e+01 -1.952720760887576845e-01 4.788774521406059109e-02
8.093130931309312359e+01 -1.677334235678595020e-01 6.139369900213807740e-02
8.124931249312493264e+01 -1.419263124341168802e-01 1.207162541360948423e-02
8.156731567315672748e+01 -1.416687094163397442e-01 1.044479888480193408e-01
8.188531885318852233e+01 -9.507347485939583731e-02 7.129395047837482069e-02
8.220332203322033138e+01 -4.420985798949616380e-02 1.709049207693915939e-01
8.252132521325211201e+01 1.454140747277794148e-03 1.462896225109375226e-01
8.283932839328392106e+01 6.943814824638519555e-04 1.886912204431973883e-01
8.315733157331573011e+01 -8.329110340784123823e-02 1.031205656057067738e-01
8.347533475334752495e+01 -5.294164075915282902e-02 -7.239291943786142249e-03
8.379333793337931979e+01 -5.760882243667118929e-02 -2.136592685377839557e-02
8.411134111341112884e+01 -8.881300384329264552e-02 -9.698915431786078040e-03
8.442934429344293790e+01 -2.975405687030221753e-03 -5.568193617512978699e-02
8.474734747347471853e+01 9.808332119223502066e-02 -7.899905596640194316e-02
8.506535065350652758e+01 1.195439536713006623e-01 -2.162633164416706555e-01
8.538335383353833663e+01 6.154293711150012752e-02 -2.311635337572153504e-01
8.570135701357011726e+01 -7.260864530667884842e-02 -2.116567919895962768e-01
8.601936019360194052e+01 1.086238376813645004e-02 -2.056595317346184282e-01
8.633736337363373536e+01 6.209887506671606799e-02 -1.484946373464085811e-01
8.665536655366553020e+01 9.653527279515325410e-02 -1.225556701591258707e-01
8.697336973369732505e+01 9.065579834090707612e-02 -1.532568732661402644e-01
8.729137291372913410e+01 4.969054664690717577e-02 -3.342979502954269155e-01
8.760937609376094315e+01 1.172784986109679101e-01 -4.419055326832005415e-01
8.792737927379272378e+01 1.831677473597148054e-01 -4.001823595933107769e-01
8.824538245382453283e+01 2.166336789993613121e-01 -3.686521588346751699e-01
8.856338563385634188e+01 3.876294818446335833e-01 -5.065566603134762369e-01
8.888138881388813672e+01 3.695720155705608523e-01 -4.231323075385222121e-01
8.919939199391993156e+01 3.162492489324739142e-01 -3.562603226944152657e-01
8.951739517395174062e+01 3.658076760922464032e-01 -2.604846693484142994e-01
8.983539835398353546e+01 3.224384965284324833e-01 -2.219243843859000920e-01
9.015340153401533030e+01 1.864934742594505923e-01 -2.489575983243585144e-01
9.047140471404712514e+01 1.643159338626785648e-01 -1.660440827963616250e-01
9.078940789407894840e+01 1.802111486585804834e-01 -1.809653151324145948e-01
9.110741107411074324e+01 2.697077803850374544e-01 -1.065289584363011133e-01
9.142541425414253808e+01 2.519351664726567352e-01 6.094426121369277832e-02
9.174341743417434714e+01 3.370300451388127949e-01 4.920885778262909516e-02
9.206142061420615619e+01 2.423156520890830945e-01 1.805628647398177244e-01
9.237942379423793682e+01 1.043549121727313234e-01 2.199249927134077076e-01
9.269742697426973166e+01 1.295919229114236015e-01 1.859906581412203996e-01
9.301543015430154071e+01 9.784030612556435247e-02 1.198431463370241840e-01
9.333343333433333555e+01 8.864674768664147775e-02 1.849463309070513428e-01
9.365143651436514460e+01 4.252468511228742198e-02 1.681477235732870001e-01
9.396943969439695366e+01 1.826834766115507588e-02 2.138723891450679260e-02
9.428744287442873429e+01 -1.538857105322979056e-02 5.489308082646429665e-03
9.460544605446052913e+01 -9.735555959242692126e-02 1.885194622405210463e-02
9.492344923449233818e+01 -3.704786777414374038e-02 1.518104084024861633e-01
9.524145241452413302e+01 3.835666014041285658e-03 2.101195704149646237e-01
9.555945559455592786e+01 -2.674199061131104713e-02 2.245442912871485897e-01
9.587745877458775112e+01 -2.208194118386788696e-02 2.711491375152151329e-01
9.619546195461953175e+01 7.911372480186994183e-02 2.338664405200176211e-01
9.651346513465134080e+01 9.902397511149392539e-02 1.731611981497304109e-01
9.683146831468314986e+01 1.315311896043818707e-01 1.370899207148150167e-01
9.714947149471493049e+01 2.525974299520453714e-01 1.505299009996137749e-01
9.746747467474673954e+01 1.439610680544049226e-01 3.121447965943659475e-01
9.778547785477853438e+01 1.817678421222836405e-01 3.675794436081680217e-01
9.810348103481034343e+01 2.568192953955815705e-01 2.432476047857618506e-01
9.842148421484213827e+01 3.589274001485854293e-01 3.333261557252698015e-01
9.873948739487394732e+01 4.060355457451801930e-01 3.581664004224850428e-01
9.905749057490574216e+01 4.013100434755432211e-01 3.562552871904152152e-01
9.937549375493753701e+01 3.820755161062943106e-01 5.098957824069161315e-01
9.969349693496934606e+01 3.845967665616907838e-01 5.237840123047691199e-01
